head_2,head_7,head_8,head_10,head_12,head_13_0,head_13_1,head_14,head_21_value_1,head_21_value_2,head_21_value_3,body_11,body_12,body_13,body_14_value_1,body_14_value_2,body_14_value_3,body_14_value_4,body_15_value_1,body_15_value_2,body_15_value_3,body_15_value_4,body_15_value_5,body_16,body_17
0,5,50,600,7,4,56364,6615057,9,,,80,65,2,-27,105,17,-32,,,,,,592742740448.0,6294372.0
3,5,37,0,6,4,56365,6615057,6,,,80,65,5,-18,101,76,-11,,,,,,599243730165.0,6292451.0
0,5,40,400,6,4,56365,6615057,6,,,80,65,5,-18,101,76,-11,,,,,,599243730165.0,6292451.0
3,5,37,0,6,4,56366,6615057,6,,,80,65,1,-33,101,59,1,,,,,,593809365761.0,6296749.0
0,5,40,400,6,4,56366,6615057,6,,,80,65,1,-33,101,59,1,,,,,,593809365761.0,6296749.0
0,5,37,800,7,4,56367,6615057,5,,,80,65,5,-12,102,47,-103,,,,,,600314892185.0,6297375.0
0,5,38,300,6,4,56368,6615057,6,,,80,65,4,-60,101,23,54,,,,,,589555488566.0,6294132.0
0,5,40,400,6,4,56368,6615057,6,,,80,65,4,-60,101,23,54,,,,,,589555488566.0,6294132.0
0,5,38,400,6,4,56369,6615057,6,,,80,65,2,-50,100,-47,-65,,,,,,597041779135.0,6293564.0
0,5,40,400,6,4,56369,6615057,6,,,80,65,2,-50,100,-47,-65,,,,,,597041779135.0,6293564.0
7,5,39,600,7,4,56370,6615056,,,,5,128,0,-85,-44,122,99,,,,,,5170659830.0,6297188.0
8,5,39,100,6,4,56371,6615057,9,,,80,65,6,-34,108,-12,48,,,,,,599250465840.0,6297702.0
8,5,40,400,6,4,56371,6615057,9,,,80,65,6,-34,108,-12,48,,,,,,599250465840.0,6297702.0
0,5,39,100,6,4,56372,6615057,6,,,80,65,2,-42,101,65,-98,,,,,,599188152734.0,6297456.0
0,5,40,400,6,4,56372,6615057,6,,,80,65,2,-42,101,65,-98,,,,,,599188152734.0,6297456.0
2,5,45,500,6,4,56373,6615056,8,,,5,128,0,-87,7,-63,97,,,,,,198837052.0,6296516.0
2,5,43,800,6,4,56373,6615056,8,,,5,128,0,-87,7,-63,97,,,,,,198837052.0,6296516.0
0,5,55,800,7,4,56374,6615057,6,,,80,65,1,-34,103,-57,-46,,,,,,600244422610.0,6296563.0
0,5,43,900,7,4,56374,6615057,6,,,80,65,1,-34,103,-57,-46,,,,,,600244422610.0,6296563.0
0,5,55,800,7,4,56375,6615057,6,,,80,65,1,-55,100,36,-98,,,,,,590582736030.0,6295941.0
0,5,44,100,7,4,56375,6615057,6,,,80,65,1,-55,100,36,-98,,,,,,590582736030.0,6295941.0
3,5,35,700,0,4,56376,6615056,9,,,5,128,1,-37,-109,23,-11,,,,,,18005754748.0,6297000.0
3,5,40,400,0,4,56376,6615056,9,,,5,128,1,-37,-109,23,-11,,,,,,18005754748.0,6297000.0
0,5,37,300,0,4,56377,6615057,6,,,80,65,3,-41,108,29,13,,,,,,600276442381.0,6291489.0
0,5,40,400,0,4,56377,6615057,6,,,80,65,3,-41,108,29,13,,,,,,600276442381.0,6291489.0
0,5,39,300,2,4,56379,6615057,6,,,80,65,6,-51,96,-103,-21,,,,,,600327961067.0,6292710.0
0,5,40,400,2,4,56379,6615057,6,,,80,65,6,-51,96,-103,-21,,,,,,600327961067.0,6292710.0
3,5,45,900,1,4,56383,6615057,,,,80,65,5,-15,106,110,-74,,,,,,594948476598.0,6294748.0
0,5,46,200,1,4,56384,6615057,6,,,80,65,5,-59,99,110,-74,,,,,,596022218422.0,6297336.0
0,5,50,600,1,4,56384,6615057,6,,,80,65,5,-59,99,110,-74,,,,,,596022218422.0,6297336.0
3,5,46,200,0,4,56385,6615056,8,,,5,128,1,-23,-47,-70,5,,,,,,22175941581.0,6295473.0
3,5,50,600,0,4,56385,6615056,8,,,5,128,1,-23,-47,-70,5,,,,,,22175941581.0,6295473.0
0,5,46,600,0,4,56386,6615057,6,,,80,65,2,-55,104,88,-41,,,,,,591668934871.0,6292765.0
0,5,50,600,0,4,56386,6615057,6,,,80,65,2,-55,104,88,-41,,,,,,591668934871.0,6292765.0
2,5,49,0,2,4,56387,6615057,,,,80,65,6,-16,102,-115,-76,,,,,,598187863476.0,6294171.0
2,5,49,100,2,4,56388,6615056,9,,,5,128,0,-67,14,-86,-24,,,,,,4611311003.0,6295032.0
2,5,50,600,2,4,56388,6615056,9,,,5,128,0,-67,14,-86,-24,,,,,,4611311003.0,6295032.0
0,5,49,100,1,4,56389,6615057,5,,,80,65,2,-43,103,65,-107,,,,,,613150982549.0,6291662.0
0,5,50,600,1,4,56389,6615057,5,,,80,65,2,-43,103,65,-107,,,,,,613150982549.0,6291662.0
0,5,49,300,2,4,56390,6615057,5,,,80,65,6,-2,101,-51,-76,,,,,,599261605300.0,6292589.0
0,5,50,600,2,4,56390,6615057,5,,,80,65,6,-2,101,-51,-76,,,,,,599261605300.0,6292589.0
0,5,49,900,2,4,56391,6615057,6,,,80,65,2,-53,96,32,-38,,,,,,585234817242.0,6294228.0
0,5,50,600,2,4,56391,6615057,6,,,80,65,2,-53,96,32,-38,,,,,,585234817242.0,6294228.0
0,5,50,100,0,4,56392,6615057,6,,,80,65,4,-22,101,-66,78,,,,,,588482117198.0,6297363.0
0,5,50,600,0,4,56392,6615057,6,,,80,65,4,-22,101,-66,78,,,,,,588482117198.0,6297363.0
0,5,54,900,2,4,56393,6615057,6,,,80,65,1,-33,96,86,81,,,,,,590579291729.0,6294829.0
0,5,55,800,2,4,56393,6615057,6,,,80,65,1,-33,96,86,81,,,,,,590579291729.0,6294829.0
0,5,55,0,2,4,56394,6615057,9,,,80,65,1,-3,106,-39,-75,,,,,,597030697397.0,6297409.0
0,5,55,800,2,4,56394,6615057,9,,,80,65,1,-3,106,-39,-75,,,,,,597030697397.0,6297409.0
0,5,55,600,2,4,56395,6615057,6,,,80,65,2,-64,106,-106,51,,,,,,591671236147.0,6295051.0
0,5,55,800,2,4,56395,6615057,6,,,80,65,2,-64,106,-106,51,,,,,,591671236147.0,6295051.0
0,5,55,500,1,4,56396,6615057,6,,,80,65,6,-34,100,18,-43,,,,,,598184973013.0,6293986.0
0,5,55,800,1,4,56396,6615057,6,,,80,65,6,-34,100,18,-43,,,,,,598184973013.0,6293986.0
0,5,46,900,7,4,56399,6615057,6,,,80,65,2,-20,96,0,99,,,,,,600255520867.0,6297374.0
8,2,36,500,3,3,33702,6615057,6,5,,80,65,6,-11,105,79,-4,,,,,,591741095932.0,7342082.0
8,4,24,400,3,3,33702,6615057,6,5,,80,65,6,-11,105,79,-4,,,,,,591741095932.0,7342082.0
8,0,52,500,3,3,33702,6615057,6,5,,80,65,6,-11,105,79,-4,,,,,,591741095932.0,7342082.0
8,5,4,600,3,3,33702,6615057,6,5,,80,65,6,-11,105,79,-4,,,,,,591741095932.0,7342082.0
8,3,8,400,3,3,33702,6615057,6,5,,80,65,6,-11,105,79,-4,,,,,,591741095932.0,7342082.0
8,1,20,500,3,3,33702,6615057,6,5,,80,65,6,-11,105,79,-4,,,,,,591741095932.0,7342082.0
8,4,24,400,2,3,34027,6615057,6,5,,80,65,1,-23,98,35,79,,,,,,584145470287.0,7343074.0
8,2,36,500,0,3,35402,6615057,6,5,,80,65,1,-59,102,91,-46,,,,,,593797544914.0,7344517.0
8,4,24,400,0,3,35402,6615057,6,5,,80,65,1,-59,102,91,-46,,,,,,593797544914.0,7344517.0
8,0,52,500,0,3,35402,6615057,6,5,,80,65,1,-59,102,91,-46,,,,,,593797544914.0,7344517.0
8,5,4,600,0,3,35402,6615057,6,5,,80,65,1,-59,102,91,-46,,,,,,593797544914.0,7344517.0
8,3,8,400,0,3,35402,6615057,6,5,,80,65,1,-59,102,91,-46,,,,,,593797544914.0,7344517.0
8,1,20,500,0,3,35402,6615057,6,5,,80,65,1,-59,102,91,-46,,,,,,593797544914.0,7344517.0
8,2,41,600,6,3,36832,6615057,6,5,,80,65,4,-26,104,-81,-118,,,,,,594923900810.0,7345506.0
0,4,29,500,6,3,36832,6615057,6,,,80,65,4,-26,104,-81,-118,,,,,,594923900810.0,7345506.0
8,0,52,500,6,3,36832,6615057,6,5,,80,65,4,-26,104,-81,-118,,,,,,594923900810.0,7345506.0
8,5,4,600,6,3,36832,6615057,6,5,,80,65,4,-26,104,-81,-118,,,,,,594923900810.0,7345506.0
0,3,8,400,6,3,36832,6615057,6,,,80,65,4,-26,104,-81,-118,,,,,,594923900810.0,7345506.0
8,1,20,500,6,3,36832,6615057,6,5,,80,65,4,-26,104,-81,-118,,,,,,594923900810.0,7345506.0
0,4,34,600,6,3,36982,6615057,6,,,80,65,1,-14,106,44,-18,,,,,,585207713006.0,7344594.0
0,4,24,400,0,3,37085,6615057,6,,,80,65,1,-12,97,7,-29,,,,,,595951028195.0,7342633.0
2,4,24,400,3,3,37203,6615056,9,,,5,128,0,-69,-15,2,-76,,,,,,4324262139.0,7344938.0
3,4,24,400,2,3,37280,6615056,8,,,5,128,1,84,27,22,-47,,,,,,21674721770.0,7340037.0
3,0,52,500,2,3,37280,6615056,8,,,5,128,1,84,27,22,-47,,,,,,21674721770.0,7340037.0
3,3,8,400,2,3,37280,6615056,8,,,5,128,1,84,27,22,-47,,,,,,21674721770.0,7340037.0
0,15,53,500,0,3,37282,6615057,6,,,80,65,1,-33,101,13,-126,,,,,,600242449794.0,7345160.0
2,15,53,500,2,3,37283,6615056,9,,,5,128,0,56,81,-57,-36,,,,,,4882564569.0,7341416.0
0,4,3,700,6,3,37290,6615057,6,,,80,65,1,-34,102,-79,73,,,,,,597030277449.0,7345050.0
2,15,53,500,7,3,37293,6615056,9,,,5,128,0,-26,-35,-117,-88,,,,,,267124827.0,7343508.0
2,4,8,800,7,3,37293,6615056,9,,,5,128,0,-26,-35,-117,-88,,,,,,267124827.0,7343508.0
2,4,24,400,7,3,37293,6615056,9,,,5,128,0,-26,-35,-117,-88,,,,,,267124827.0,7343508.0
2,15,53,600,7,3,37294,6615056,,,,5,128,1,-75,50,-26,-22,,,,,,17436049408.0,7342034.0
0,15,53,600,7,3,37295,6615057,6,,,80,65,2,-9,106,-108,-85,,,,,,584156959915.0,7340386.0
0,15,53,600,6,3,37296,6615057,6,,,80,65,3,-36,109,-63,114,,,,,,597061788018.0,7343281.0
0,4,3,700,6,3,37296,6615057,6,,,80,65,3,-36,109,-63,114,,,,,,597061788018.0,7343281.0
0,4,24,400,6,3,37296,6615057,6,,,80,65,3,-36,109,-63,114,,,,,,597061788018.0,7343281.0
3,4,50,0,6,3,37297,6615057,6,,,80,65,1,-48,99,-109,-31,,,,,,589502796769.0,7342145.0
0,15,53,600,7,3,37297,6615057,6,,,80,65,1,-48,99,-109,-31,,,,,,589502796769.0,7342145.0
0,4,8,800,7,3,37297,6615057,6,,,80,65,1,-48,99,-109,-31,,,,,,589502796769.0,7342145.0
0,4,24,400,7,3,37297,6615057,6,,,80,65,1,-48,99,-109,-31,,,,,,589502796769.0,7342145.0
0,15,53,800,7,3,37298,6615057,6,,,80,65,1,-6,100,83,-9,,,,,,592734245879.0,7345076.0
3,15,53,900,6,3,37299,6615056,9,,,5,128,1,93,31,37,62,,,,,,22409118483.0,7344306.0
2,15,54,800,6,3,37300,6615056,,,,5,128,1,-114,-82,-90,100,,,,,,22179807901.0,7344606.0
3,15,55,100,6,3,37301,6615056,9,,,5,128,1,-87,-67,-106,-48,,,,,,17884840605.0,7340608.0
3,4,3,700,6,3,37301,6615056,8,,,5,128,1,-87,-67,-106,-48,,,,,,17884840605.0,7340608.0
0,15,55,400,6,3,37302,6615057,5,,,80,65,1,-27,108,-123,-57,,,,,,586280781255.0,7340358.0
0,4,3,700,6,3,37302,6615057,5,,,80,65,1,-27,108,-123,-57,,,,,,586280781255.0,7340358.0
0,15,58,300,1,3,37306,6615057,6,,,80,65,2,-56,101,0,84,,,,,,599192363092.0,7340566.0
0,15,58,600,1,3,37306,6615057,6,,,80,65,2,-56,101,0,84,,,,,,599192363092.0,7340566.0
0,4,16,900,0,3,37321,6615057,6,,,80,65,2,-16,107,118,48,,,,,,589523490352.0,7341147.0
0,4,19,100,0,3,37321,6615057,6,,,80,65,2,-16,107,118,48,,,,,,589523490352.0,7341147.0
0,4,24,400,0,3,37321,6615057,6,,,80,65,2,-16,107,118,48,,,,,,589523490352.0,7341147.0
0,4,18,500,0,3,37322,6615057,6,,,80,65,2,-41,100,-10,70,,,,,,586298267206.0,7344425.0
0,4,19,100,0,3,37322,6615057,6,,,80,65,2,-41,100,-10,70,,,,,,586298267206.0,7344425.0
0,4,24,400,0,3,37322,6615057,6,,,80,65,2,-41,100,-10,70,,,,,,586298267206.0,7344425.0
0,4,19,200,2,3,37323,6615057,5,,,80,65,6,-45,106,59,-85,,,,,,591735421867.0,7340822.0
0,4,24,200,2,3,37323,6615057,5,,,80,65,6,-45,106,59,-85,,,,,,591735421867.0,7340822.0
0,4,24,400,2,3,37323,6615057,5,,,80,65,6,-45,106,59,-85,,,,,,591735421867.0,7340822.0
10,4,19,400,1,3,37324,-1,,,,255,65535,255,,,,,,,,,,,
0,4,20,500,2,3,37325,6615057,6,,,80,65,6,-61,104,46,39,,,,,,593881181735.0,7345439.0
0,4,24,200,2,3,37325,6615057,6,,,80,65,6,-61,104,46,39,,,,,,593881181735.0,7345439.0
0,4,24,400,2,3,37325,6615057,6,,,80,65,6,-61,104,46,39,,,,,,593881181735.0,7345439.0
0,4,21,900,1,3,37326,6615057,5,,,80,65,1,-27,97,48,-9,,,,,,599172149495.0,7342422.0
0,4,24,200,1,3,37326,6615057,5,,,80,65,1,-27,97,48,-9,,,,,,599172149495.0,7342422.0
0,4,24,400,1,3,37326,6615057,5,,,80,65,1,-27,97,48,-9,,,,,,599172149495.0,7342422.0
0,4,21,900,1,3,37327,6615057,5,,,80,65,2,-43,103,65,-107,,,,,,606708531605.0,7342556.0
8,4,24,200,1,3,37327,6615057,5,6,,80,65,2,-43,103,65,-107,,,,,,606708531605.0,7342556.0
8,4,24,400,1,3,37327,6615057,5,6,,80,65,2,-43,103,65,-107,,,,,,606708531605.0,7342556.0
2,4,22,100,0,3,37328,6615056,9,,,5,128,0,3,-99,-26,123,,,,,,4863557803.0,7343671.0
2,4,24,200,0,3,37328,6615056,9,,,5,128,0,3,-99,-26,123,,,,,,4863557803.0,7343671.0
2,4,24,400,0,3,37328,6615056,9,,,5,128,0,3,-99,-26,123,,,,,,4863557803.0,7343671.0
0,4,22,200,2,3,37329,6615057,5,,,80,65,1,-49,104,119,66,,,,,,597020915522.0,7344522.0
0,4,24,200,2,3,37329,6615057,5,,,80,65,1,-49,104,119,66,,,,,,597020915522.0,7344522.0
0,4,24,400,2,3,37329,6615057,5,,,80,65,1,-49,104,119,66,,,,,,597020915522.0,7344522.0
0,4,22,900,2,3,37330,6615057,5,,,80,65,1,-23,108,45,-25,,,,,,586293751271.0,7345553.0
0,4,24,200,2,3,37330,6615057,5,,,80,65,1,-23,108,45,-25,,,,,,586293751271.0,7345553.0
0,4,24,400,2,3,37330,6615057,5,,,80,65,1,-23,108,45,-25,,,,,,586293751271.0,7345553.0
0,4,28,300,2,3,37331,6615057,6,,,80,65,2,-30,102,20,65,,,,,,595963745345.0,7344682.0
0,4,29,500,2,3,37331,6615057,6,,,80,65,2,-30,102,20,65,,,,,,595963745345.0,7344682.0
0,4,29,200,0,3,37332,6615057,6,,,80,65,3,-2,97,-96,35,,,,,,591685165091.0,7341939.0
0,4,29,500,0,3,37332,6615057,6,,,80,65,3,-2,97,-96,35,,,,,,591685165091.0,7341939.0
7,4,29,300,2,3,37333,6615056,8,,,5,128,0,114,94,-97,19,,,,,,71369426.0,7343298.0
7,4,29,500,2,3,37333,6615056,8,,,5,128,0,114,94,-97,19,,,,,,71369426.0,7343298.0
3,4,29,400,1,3,37334,6615056,9,,,5,128,1,-4,-60,51,-85,,,,,,22356820844.0,7344268.0
3,4,29,500,1,3,37334,6615056,9,,,5,128,1,-4,-60,51,-85,,,,,,22356820844.0,7344268.0
0,4,44,900,2,3,37335,6615057,5,,,80,65,5,-43,100,45,108,,,,,,590644145516.0,7340397.0
0,4,44,700,2,3,37335,6615057,5,,,80,65,5,-43,100,45,108,,,,,,590644145516.0,7340397.0
0,4,19,300,1,3,37339,6615057,6,,,80,65,6,-39,107,-89,-15,,,,,,597108426737.0,7341391.0
0,4,24,200,1,3,37339,6615057,6,,,80,65,6,-39,107,-89,-15,,,,,,597108426737.0,7341391.0
0,4,24,400,1,3,37339,6615057,6,,,80,65,6,-39,107,-89,-15,,,,,,597108426737.0,7341391.0
3,4,24,800,2,3,37343,6615057,,,,80,65,1,-49,104,119,66,,,,,,598094657346.0,7342861.0
0,4,30,800,0,3,37347,6615057,6,,,80,65,2,-16,107,118,48,,,,,,590597232176.0,7345792.0
0,4,34,600,0,3,37347,6615057,6,,,80,65,2,-16,107,118,48,,,,,,590597232176.0,7345792.0
0,4,31,200,0,3,37348,6615057,6,,,80,65,2,-41,100,-10,70,,,,,,587372009030.0,7340995.0
0,4,34,600,0,3,37348,6615057,6,,,80,65,2,-41,100,-10,70,,,,,,587372009030.0,7340995.0
3,4,50,0,7,3,37358,6615057,6,,,80,65,3,-40,102,-28,-23,,,,,,593830946025.0,7341598.0
2,4,49,900,6,3,37359,6615056,,,,5,128,0,,,,,43,108,-66,-32,-85,762314959.0,7346072.0
3,4,50,0,6,3,37360,6615057,6,,,80,65,2,-60,100,46,-82,,,,,,591666917038.0,7341094.0
0,4,50,100,7,3,37361,6615057,6,,,80,65,1,-41,102,-65,-10,,,,,,587364450294.0,7343204.0
0,4,50,500,6,3,37362,6615057,6,,,80,65,6,-34,107,-30,-110,,,,,,599249347218.0,7344183.0
3,9,0,200,6,3,37362,6615057,,,,80,65,6,-34,107,-30,-110,,,,,,599249347218.0,7344183.0
3,4,50,800,6,3,37363,6615056,8,,,5,128,1,56,101,-30,-126,,,,,,17768580162.0,7341869.0
3,9,0,200,6,3,37363,6615056,8,,,5,128,1,56,101,-30,-126,,,,,,17768580162.0,7341869.0
0,4,50,800,6,3,37364,6615057,6,,,80,65,2,-50,96,35,6,,,,,,594887484166.0,7342419.0
0,9,0,200,6,3,37364,6615057,6,,,80,65,2,-50,96,35,6,,,,,,594887484166.0,7342419.0
2,4,51,100,6,3,37365,6615056,8,,,5,128,0,95,-52,-76,-39,,,,,,473564299.0,7342820.0
0,4,51,400,6,3,37366,6615057,6,,,80,65,6,-24,97,-84,73,,,,,,584219659337.0,7342175.0
0,9,5,300,6,3,37366,6615057,6,,,80,65,6,-24,97,-84,73,,,,,,584219659337.0,7342175.0
0,4,51,500,6,3,37367,6615057,5,,,80,65,2,-43,99,-59,59,,,,,,587372094779.0,7341108.0
0,4,51,600,6,3,37368,6615057,6,,,80,65,2,-29,101,-92,83,,,,,,600266220627.0,7340258.0
0,4,51,600,7,3,37369,6615057,5,,,80,65,1,-7,96,47,95,,,,,,600243195743.0,7340055.0
0,4,51,800,7,3,37370,6615057,6,,,80,65,6,-25,107,5,-69,,,,,,596033832379.0,7345968.0
2,4,52,0,7,3,37376,6615057,,,,80,65,1,-7,96,47,95,,,,,,584137068383.0,7343142.0
0,9,20,700,7,3,37385,6615057,6,,,80,65,1,-41,102,-65,-10,,,,,,588438192118.0,7345165.0
0,9,3,800,7,3,37385,6615057,6,,,80,65,1,-41,102,-65,-10,,,,,,588438192118.0,7345165.0
0,9,10,200,7,3,37390,6615057,6,,,80,65,6,-52,100,-120,123,,,,,,594967758971.0,7344341.0
0,9,30,900,7,3,37391,6615057,6,,,80,65,5,-33,102,-102,-80,,,,,,596020943536.0,7342788.0
0,9,10,800,7,3,37391,6615057,6,,,80,65,5,-33,102,-102,-80,,,,,,596020943536.0,7342788.0
3,9,10,800,6,3,37392,6615056,,,,5,128,1,,,,,54,-3,-123,-40,54,22247440464.0,7342122.0
0,9,11,400,6,3,37393,6615057,5,,,80,65,6,-39,-93,-1,49,,,,,,629315354417.0,7342430.0
0,9,11,100,7,3,37394,6615057,5,,,80,65,5,-9,103,4,89,,,,,,596019725401.0,7345024.0
3,9,11,600,7,3,37395,6615057,,,,80,65,1,-61,99,-73,0,,,,,,597025675008.0,7340741.0
0,9,36,100,7,3,37396,6615057,6,,,80,65,4,-56,99,-100,-53,,,,,,599219870923.0,7342498.0
0,3,8,400,7,3,37396,6615057,6,,,80,65,4,-56,99,-100,-53,,,,,,599219870923.0,7342498.0
0,9,11,600,7,3,37396,6615057,6,,,80,65,4,-56,99,-100,-53,,,,,,599219870923.0,7342498.0
0,9,41,200,7,3,37397,6615057,6,,,80,65,2,-26,109,-88,-97,,,,,,597044791455.0,7341109.0
0,9,11,800,7,3,37397,6615057,6,,,80,65,2,-26,109,-88,-97,,,,,,597044791455.0,7341109.0
2,9,12,900,6,3,37398,6615056,,,,5,128,0,,,,,54,-17,-119,34,54,762314959.0,7344385.0
3,9,13,0,7,3,37399,6615057,6,,,80,65,5,-5,101,89,-38,,,,,,587434793434.0,7344600.0
0,9,20,700,6,3,37400,6615057,8,,,80,65,1,-26,102,117,-77,,,,,,589511726515.0,7344491.0
0,9,13,100,6,3,37400,6615057,8,,,80,65,1,-26,102,117,-77,,,,,,589511726515.0,7344491.0
0,9,20,700,6,3,37401,6615057,6,,,80,65,1,-56,108,-103,123,,,,,,592732641659.0,7346202.0
0,9,13,700,6,3,37401,6615057,6,,,80,65,1,-56,108,-103,123,,,,,,592732641659.0,7346202.0
0,9,48,300,7,3,37430,6615057,6,,,80,65,1,-6,100,83,-9,,,,,,594881729527.0,7340150.0
0,9,48,300,6,3,37431,6615057,6,,,80,65,1,-22,101,104,-120,,,,,,600245471368.0,7345250.0
0,9,48,500,7,3,37432,6615057,6,,,80,65,2,-16,96,44,-68,,,,,,593823280316.0,7342150.0
0,9,49,800,7,3,37433,6615057,6,,,80,65,3,-44,100,-8,-101,,,,,,587400222875.0,7343199.0
3,9,50,100,7,3,37434,6615057,,,,80,65,2,-50,102,-121,-50,,,,,,590594934734.0,7340757.0
0,9,50,0,7,3,37435,6615057,5,,,80,65,6,-44,-91,111,41,,,,,,634687180585.0,7340592.0
3,8,6,800,6,3,37436,6615057,,,,80,65,1,-19,99,33,54,,,,,,589508616502.0,7342984.0
0,9,50,400,6,3,37436,6615057,6,,,80,65,1,-19,99,33,54,,,,,,589508616502.0,7342984.0
0,9,50,600,7,3,37437,6615057,5,,,80,65,1,-29,109,-24,8,,,,,,590583171080.0,7340120.0
0,8,6,800,6,3,37438,6615057,6,,,80,65,6,-15,97,65,-108,,,,,,594967822740.0,7345554.0
0,9,50,900,6,3,37438,6615057,6,,,80,65,6,-15,97,65,-108,,,,,,594967822740.0,7345554.0
0,9,51,200,6,3,37439,6615057,6,,,80,65,1,-42,109,3,-10,,,,,,594872714230.0,7341275.0
0,9,51,300,7,3,37440,6615057,6,,,80,65,2,-9,106,-108,-85,,,,,,587378185387.0,7340175.0
0,9,51,700,6,3,37441,6615057,5,,,80,65,1,-59,104,5,-69,,,,,,584142022075.0,7343415.0
3,9,51,800,6,3,37442,6615056,9,,,5,128,1,78,116,-56,0,,,,,,17949262644.0,7343178.0
0,8,6,800,1,3,37454,6615057,6,,,80,65,1,-63,-29,-56,98,,,,,,656078588002.0,7344461.0
0,8,6,200,1,3,37454,6615057,6,,,80,65,1,-63,-29,-56,98,,,,,,656078588002.0,7344461.0
0,8,11,900,1,3,37455,6615057,6,,,80,65,3,-9,101,-88,-6,,,,,,591693891834.0,7341801.0
0,8,7,200,1,3,37455,6615057,6,,,80,65,3,-9,101,-88,-6,,,,,,591693891834.0,7341801.0
0,8,11,900,2,3,37456,6615057,6,,,80,65,1,-21,102,-15,-87,,,,,,584141697449.0,7342751.0
3,8,8,0,2,3,37456,6615057,6,,,80,65,1,-21,102,-15,-87,,,,,,584141697449.0,7342751.0
0,8,8,400,2,3,37457,6615057,6,,,80,65,3,-22,105,35,104,,,,,,595991274344.0,7342479.0
3,8,8,700,2,3,37458,6615057,,,,80,65,1,-55,102,-103,-80,,,,,,599166851504.0,7342505.0
0,8,11,900,0,3,37459,6615057,6,,,80,65,1,-50,104,47,-24,,,,,,598095040488.0,7345314.0
0,8,8,700,0,3,37459,6615057,6,,,80,65,1,-50,104,47,-24,,,,,,598095040488.0,7345314.0
2,8,11,900,0,3,37460,6615056,8,,,5,128,0,79,107,52,23,,,,,,4711449767.0,7344952.0
2,8,8,800,0,3,37460,6615056,8,,,5,128,0,79,107,52,23,,,,,,4711449767.0,7344952.0
3,8,11,900,1,3,37461,6615056,9,,,5,128,1,-60,80,-107,-112,,,,,,22405710195.0,7346284.0
3,8,9,100,1,3,37461,6615056,9,,,5,128,1,-60,80,-107,-112,,,,,,22405710195.0,7346284.0
3,3,8,400,1,3,37461,6615056,9,,,5,128,1,-60,80,-107,-112,,,,,,22405710195.0,7346284.0
0,8,11,900,0,3,37462,6615057,6,,,80,65,5,-52,108,-41,52,,,,,,599240349492.0,7341082.0
0,8,9,400,0,3,37462,6615057,6,,,80,65,5,-52,108,-41,52,,,,,,599240349492.0,7341082.0
2,8,11,900,2,3,37463,6615056,5,,,5,128,0,91,102,124,116,,,,,,4336584152.0,7340823.0
2,8,9,400,2,3,37463,6615056,5,,,5,128,0,91,102,124,116,,,,,,4336584152.0,7340823.0
0,8,11,900,2,3,37464,6615057,5,,,80,65,4,-31,106,-50,63,,,,,,594920599103.0,7341507.0
0,8,9,800,2,3,37464,6615057,5,,,80,65,4,-31,106,-50,63,,,,,,594920599103.0,7341507.0
0,8,11,900,1,3,37465,6615057,6,,,80,65,6,-9,102,36,-118,,,,,,599256663178.0,7345818.0
0,8,10,700,1,3,37465,6615057,6,,,80,65,6,-9,102,36,-118,,,,,,599256663178.0,7345818.0
2,8,27,300,0,3,37466,6615056,9,,,5,128,0,32,-72,-6,6,,,,,,4598137831.0,7341536.0
2,8,23,800,0,3,37466,6615056,9,,,5,128,0,32,-72,-6,6,,,,,,4598137831.0,7341536.0
0,8,27,100,7,3,37488,6615057,6,,,80,65,3,-64,97,-65,-28,,,,,,593830666212.0,7343929.0
3,8,27,500,7,3,37489,6615057,,,,80,65,4,-24,102,-121,57,,,,,,584185980729.0,7340257.0
0,8,27,500,7,3,37490,6615057,5,,,80,65,1,-16,106,33,125,,,,,,589501620605.0,7342035.0
0,8,37,500,6,3,37491,6615057,6,,,80,65,2,-55,101,86,101,,,,,,593821341285.0,7344560.0
0,8,27,500,6,3,37491,6615057,6,,,80,65,2,-55,101,86,101,,,,,,593821341285.0,7344560.0
0,8,47,700,7,3,37492,6615057,6,,,80,65,2,-16,107,51,-51,,,,,,599194817485.0,7341336.0
0,8,27,800,7,3,37492,6615057,6,,,80,65,2,-16,107,51,-51,,,,,,599194817485.0,7341336.0
8,3,8,400,7,3,37492,6615057,6,5,,80,65,2,-16,107,51,-51,,,,,,599194817485.0,7341336.0
8,7,2,700,7,3,37492,6615057,6,5,,80,65,2,-16,107,51,-51,,,,,,599194817485.0,7341336.0
3,8,28,800,7,3,37493,6615057,,,,80,65,1,-31,103,108,-45,,,,,,597031816403.0,7344730.0
0,8,28,700,7,3,37494,6615057,5,,,80,65,6,-26,108,-113,-13,,,,,,587437469683.0,7340537.0
0,8,29,400,7,3,37495,6615057,6,,,80,65,2,-11,99,-35,-39,,,,,,587375140313.0,7341642.0
0,8,52,900,7,3,37496,6615057,6,,,80,65,1,-4,105,76,-45,,,,,,598105558227.0,7344236.0
0,8,29,400,7,3,37496,6615057,8,,,80,65,1,-4,105,76,-45,,,,,,598105558227.0,7344236.0
0,8,29,600,7,3,37497,6615057,6,,,80,65,2,-27,102,106,-97,,,,,,590594255519.0,7340103.0
